flag,xl,yl,zl,xr,yr,zr,xc,yc,zc,mat_00,mat_10,mat_20,mat_30,mat_01,mat_11,mat_21,mat_31,mat_02,mat_12,mat_22,mat_32,mat_03,mat_13,mat_23,mat_33,ctw_00,ctw_10,ctw_20,ctw_30,ctw_01,ctw_11,ctw_21,ctw_31,ctw_02,ctw_12,ctw_22,ctw_32,ctw_03,ctw_13,ctw_23,ctw_33,opennessl,opennessr,ray_x,ray_y,ray_z,eye_x,eye_y,eye_z,time,frame
0,-25.50838,1.173483,12.38561,-24.91851,1.033811,13.02564,-25,1.079762,12.78881,0.1480384,0.07385935,-0.9862198,0,-0.03583365,0.9969532,0.0692843,0,-0.9883323,-0.02508312,-0.150234,0,15.27321,0.8550389,-26.73407,1,0.1480384,-0.03583365,-0.9883322,0,0.07385935,0.9969532,-0.02508312,0,-0.9862198,0.06928431,-0.150234,0,-28.68984,1.547112,11.10009,1,0,0,-0.2698439,-0.05717931,0.9612049,0.00337671,-0.0006747665,-0.02672467,3.8,1
0,-6.601316,1.378525,25.26847,-7.901676,0.5939794,27.19734,-7.171818,0.9793638,26.30546,0.3341494,0.004166011,-0.9425109,0,-0.04941593,0.9986923,-0.01310514,0,-0.9412238,-0.05095413,-0.3339183,0,20.09047,-0.8676467,-23.27499,1,0.3341495,-0.04941593,-0.9412238,0,0.004166014,0.9986923,-0.05095413,0,-0.942511,-0.01310514,-0.3339183,0,-28.64653,1.554279,11.09347,1,1,1,-0.2701007,-0.04778608,0.9616455,0.003316666,-0.0006724778,-0.02672135,3.82,2
0,-6.582054,1.154672,25.27,-7.959145,0.8440699,27.22248,-7.184523,0.9950069,26.32478,0.343743,0.007009948,-0.9390376,0,-0.0504749,0.9986645,-0.01102172,0,-0.9377063,-0.05118646,-0.3436378,0,20.32862,-0.783492,-23.0701,1,0.343743,-0.0504749,-0.9377063,0,0.007009949,0.9986645,-0.05118646,0,-0.9390376,-0.01102172,-0.3436378,0,-28.64602,1.554258,11.09441,1,1,1,-0.2610877,-0.0450492,0.9642633,0.003258072,-0.0006468506,-0.02669336,3.86,3
0,-6.58931,1.254928,25.26697,-7.836529,0.7808724,27.11988,-7.145287,1.013592,26.25483,0.3474764,0.008326285,-0.9376518,0,-0.05112699,0.9986413,-0.01007885,0,-0.9362938,-0.05144148,-0.34743,0,20.42126,-0.7428202,-22.9894,1,0.3474764,-0.051127,-0.9362939,0,0.008326283,0.9986413,-0.05144148,0,-0.9376517,-0.01007885,-0.34743,0,-28.64577,1.554182,11.09488,1,1,1,-0.2543238,-0.04328243,0.9661501,0.003227333,-0.0006354065,-0.02667811,3.88,4
0,-6.57765,0.9497232,25.29402,-7.554846,0.8139358,26.86564,-7.044334,0.8805612,26.10268,0.3505796,0.009775229,-0.9364819,0,-0.0521008,0.9986005,-0.009080717,0,-0.9350826,-0.05197497,-0.3505983,0,20.49872,-0.6953018,-22.92185,1,0.3505796,-0.05210079,-0.9350825,0,0.009775227,0.9986005,-0.05197496,0,-0.936482,-0.009080716,-0.3505983,0,-28.64553,1.554181,11.0955,1,1,1,-0.244063,-0.04711464,0.9686142,0.003167708,-0.0006229019,-0.02665165,3.9,5
0,-6.579149,1.101805,25.27317,-7.581699,0.6213657,26.90959,-7.051954,0.8588821,26.11906,0.3530568,0.01118141,-0.9355351,0,-0.05245028,0.9985926,-0.007858884,0,-0.9341306,-0.05184371,-0.3531464,0,20.55988,-0.6564342,-22.86797,1,0.3530567,-0.05245028,-0.9341304,0,0.0111814,0.9985927,-0.05184371,0,-0.935535,-0.00785888,-0.3531464,0,-28.64525,1.554165,11.09583,1,1,1,-0.2420816,-0.04673702,0.9691296,0.003151695,-0.0006193237,-0.02665008,3.92,6
0,-6.559479,1.068941,25.24459,-7.702015,0.8101655,26.99707,-7.08499,0.9369801,26.16352,0.3540682,0.01180589,-0.9351451,0,-0.05250359,0.9985943,-0.007272191,0,-0.9337447,-0.05167332,-0.3541903,0,20.58485,-0.6404066,-22.84596,1,0.3540682,-0.05250359,-0.9337447,0,0.01180589,0.9985942,-0.05167332,0,-0.9351451,-0.007272191,-0.3541903,0,-28.64517,1.554145,11.09609,1,1,1,-0.2432337,-0.04327477,0.9690019,0.003130676,-0.0006087875,-0.02664335,3.94,7
0,-6.601908,1.011916,25.32592,-7.611959,0.6566089,26.93287,-7.073767,0.8317633,26.16053,0.355961,0.0127001,-0.9344145,0,-0.05254507,0.9985977,-0.006444365,0,-0.9330224,-0.05139282,-0.3561292,0,20.6315,-0.6179771,-22.80468,1,0.3559611,-0.05254508,-0.9330224,0,0.0127001,0.9985977,-0.05139282,0,-0.9344145,-0.006444362,-0.3561292,0,-28.64519,1.554233,11.09648,1,1,1,-0.2406969,-0.04634559,0.9694932,0.003121444,-0.000608101,-0.0266238,3.96,8
0,-6.584728,1.184362,25.26999,-7.584723,0.5213374,26.9227,-7.054508,0.8495759,26.12486,0.3575881,0.01311195,-0.9337874,0,-0.05255957,0.9985991,-0.006105343,0,-0.9323992,-0.05126265,-0.3577763,0,20.67172,-0.6076302,-22.76875,1,0.3575881,-0.05255956,-0.9323992,0,0.01311195,0.9985991,-0.05126265,0,-0.9337873,-0.00610534,-0.3577763,0,-28.64517,1.554265,11.09703,1,1,1,-0.237549,-0.04518942,0.9703239,0.00311425,-0.0006057816,-0.02661056,3.98,9
0,-6.552732,1.108865,25.22691,-7.656134,0.5910025,26.97902,-7.063581,0.8464645,26.14084,0.3588628,0.0131636,-0.9332976,0,-0.05205715,0.9986265,-0.00593151,0,-0.9319376,-0.05071341,-0.3590552,0,20.7028,-0.6122345,-22.74039,1,0.3588627,-0.05205715,-0.9319374,0,0.01316359,0.9986266,-0.05071341,0,-0.9332975,-0.005931508,-0.3590551,0,-28.64495,1.554237,11.09761,1,1,1,-0.2369079,-0.04498454,0.9704901,0.003096551,-0.0005799561,-0.02659824,4,10
0,-6.525208,1.079491,25.18437,-7.64653,0.625594,26.96687,-7.047098,0.849377,26.11221,0.3594602,0.01391164,-0.9330568,0,-0.05215412,0.9986255,-0.005203124,0,-0.9317019,-0.05053306,-0.3596917,0,20.71786,-0.5927004,-22.72726,1,0.3594601,-0.05215412,-0.9317018,0,0.01391164,0.9986255,-0.05053306,0,-0.9330567,-0.005203121,-0.3596916,0,-28.64482,1.554155,11.09812,1,1,1,-0.2350627,-0.04409609,0.9709795,0.003092973,-0.0005813904,-0.02659255,4.02,11
0,-6.480629,1.010854,25.1187,-7.672213,0.7276101,26.97913,-7.034916,0.8665552,26.08874,0.3599298,0.01458381,-0.9328654,0,-0.05211085,0.9986312,-0.004494103,0,-0.931523,-0.05022997,-0.3601971,0,20.72947,-0.5767539,-22.71711,1,0.3599298,-0.05211084,-0.9315229,0,0.01458382,0.9986312,-0.05022996,0,-0.9328654,-0.004494103,-0.3601971,0,-28.64475,1.554102,11.09837,1,1,1,-0.2336417,-0.04267366,0.9713858,0.003090166,-0.0005793,-0.02659358,4.04,12
0,-6.456623,0.9431862,25.08808,-7.70923,0.7403541,27.01076,-7.035805,0.8390984,26.09448,0.3598492,0.01640291,-0.9328663,0,-0.05249661,0.9986175,-0.002691308,0,-0.9315324,-0.04994078,-0.3602128,0,20.72835,-0.5275792,-22.71959,1,0.3598492,-0.05249661,-0.9315324,0,0.01640291,0.9986175,-0.04994078,0,-0.9328663,-0.002691306,-0.3602128,0,-28.64477,1.553872,11.09889,1,1,1,-0.2338191,-0.04205409,0.9713702,0.003085883,-0.000580452,-0.02659366,4.06,13
0,-6.285286,0.76381,24.82272,-7.758072,0.5492744,27.07413,-6.96603,0.6527436,26.00387,0.3591875,0.01866187,-0.9330789,0,-0.05284325,0.9986027,-0.0003695711,0,-0.9317683,-0.04943966,-0.3596717,0,20.7129,-0.4681152,-22.73492,1,0.3591874,-0.05284325,-0.9317681,0,0.01866186,0.9986028,-0.04943966,0,-0.9330788,-0.0003695706,-0.3596717,0,-28.64455,1.553596,11.09937,1,1,1,-0.2298422,-0.04673029,0.9721053,0.003017738,-0.0005711289,-0.02662438,4.08,14
0,-5.597,-0.2175801,23.72988,-6.584507,-0.01221402,25.45011,-6.09317,-0.114385,24.59421,0.3577155,0.02108128,-0.9335927,0,-0.05277629,0.9986036,0.002327509,0,-0.9323381,-0.04843897,-0.3583286,0,20.67736,-0.409674,-22.76857,1,0.3577155,-0.0527763,-0.9323381,0,0.02108128,0.9986036,-0.04843897,0,-0.9335926,0.002327512,-0.3583286,0,-28.64454,1.553371,11.09982,1,1,1,-0.1680218,-0.06990772,0.9833013,0.002509552,-0.0009896469,-0.02549393,4.1,15
0,-25.55208,1.243311,12.43986,-5.458586,-0.5898679,23.43587,-25,1.200959,12.87381,0.3551269,0.02392654,-0.9345118,0,-0.0524519,0.9986076,0.005635178,0,-0.9333454,-0.04701572,-0.3558874,0,20.61423,-0.3437474,-22.82703,1,0.355127,-0.0524519,-0.9333455,0,0.02392654,0.9986075,-0.04701572,0,-0.9345118,0.005635178,-0.3558874,0,-28.64458,1.553159,11.10018,1,1,1,-0.08415464,-0.08474112,0.9928429,0.001889648,-0.0009544297,-0.02572972,4.12,16
0,-25,1.158251,12.35345,-25,1.098371,12.70547,-25.39697,1.17461,12.3716,0.3532388,0.02556557,-0.9351838,0,-0.05240465,0.9985977,0.007504793,0,-0.9340643,-0.046357,-0.3540832,0,20.56818,-0.3039348,-22.86914,1,0.3532388,-0.05240465,-0.9340643,0,0.02556556,0.9985977,-0.046357,0,-0.9351838,0.007504795,-0.3540832,0,-28.64456,1.553005,11.10034,1,1,1,-0.006145839,-0.09984111,0.9949844,0.001289268,-0.0009561616,-0.02595416,4.14,17
0,-2.330988,-2.771012,16.65111,-25,0.8833541,12.22624,-25,0.917351,12.03028,0.3481521,0.0292212,-0.9369826,0,-0.05271067,0.998543,0.01155549,0,-0.935955,-0.04536591,-0.3491851,0,20.44409,-0.2097071,-22.98102,1,0.3481521,-0.05271067,-0.935955,0,0.02922119,0.998543,-0.04536591,0,-0.9369825,0.01155549,-0.3491851,0,-28.64434,1.55258,11.10061,1,1,1,0.1124867,-0.1481831,0.9825419,0.000169334,-0.0009389191,-0.02647576,4.16,18
0,-2.258509,-2.787236,16.31332,-25,0.8665435,12.15382,-24.93386,0.8970494,11.98595,0.3405235,0.03293389,-0.9396591,0,-0.05274008,0.9984819,0.01588305,0,-0.9387558,-0.04414914,-0.3417435,0,20.25664,-0.1163966,-23.14671,1,0.3405235,-0.05274007,-0.9387556,0,0.03293388,0.9984819,-0.04414913,0,-0.9396589,0.01588305,-0.3417435,0,-28.64404,1.552197,11.10065,1,1,1,0.1198216,-0.1463331,0.9819519,5.293265E-05,-0.0009265976,-0.02647942,4.18,19
0,-2.209518,-2.914822,16.04252,-25,0.8452371,12.12994,-24.91851,0.8749707,11.95738,0.3309398,0.03667436,-0.942939,0,-0.05191702,0.9984387,0.02061182,0,-0.9422227,-0.04213331,-0.3323271,0,20.01903,-0.03122461,-23.35242,1,0.3309397,-0.05191701,-0.9422226,0,0.03667435,0.9984386,-0.04213331,0,-0.9429389,0.02061182,-0.3323271,0,-28.64386,1.55184,11.10043,1,1,1,0.1178412,-0.1469764,0.9820954,4.689768E-05,-0.0009180069,-0.02647385,4.2,20
0,-2.21384,-2.957797,16.04665,-25,0.8560574,12.09126,-24.91851,0.877031,11.93861,0.3202936,0.03989377,-0.9464779,0,-0.05140542,0.9983727,0.02468524,0,-0.9459226,-0.04074757,-0.3218231,0,19.75408,0.04614127,-23.57675,1,0.3202935,-0.05140542,-0.9459226,0,0.03989377,0.9983727,-0.04074757,0,-0.9464779,0.02468523,-0.3218232,0,-28.64381,1.551398,11.10017,1,1,1,0.1113644,-0.1429285,0.9834477,5.343556E-05,-0.0009011765,-0.0264588,4.22,21
0,-2.133997,-2.660324,15.78943,-25,0.9040776,12.04974,-2.359238,-2.851885,16.751,0.3040411,0.04415903,-0.9516349,0,-0.05087597,0.9982523,0.03006769,0,-0.9512994,-0.03927353,-0.3057564,0,19.34688,0.152554,-23.91092,1,0.3040411,-0.05087596,-0.9512994,0,0.04415903,0.9982523,-0.03927353,0,-0.9516349,0.03006769,-0.3057564,0,-28.64345,1.55095,11.09975,1,1,1,0.1041217,-0.1267209,0.9864586,0.0001569521,-0.0008524552,-0.02642526,4.26,22
0,-2.073868,-2.808042,15.46028,-25,0.9136781,12.01436,-2.300991,-2.896792,16.46793,0.2932554,0.0472608,-0.9548653,0,-0.05038313,0.9981534,0.03392982,0,-0.9547057,-0.03815899,-0.2950951,0,19.07462,0.2293987,-24.12758,1,0.2932554,-0.05038312,-0.9547055,0,0.0472608,0.9981534,-0.03815899,0,-0.9548652,0.03392981,-0.2950951,0,-28.64316,1.550708,11.09947,1,1,1,0.1035216,-0.1245957,0.9867923,0.0002145916,-0.0008493576,-0.02637364,4.28,23
0,-2.089682,-2.60201,15.60777,-25,0.9166558,12.00704,-2.302872,-2.783315,16.51788,0.2830293,0.05026202,-0.9577934,0,-0.05040401,0.9980254,0.03747881,0,-0.9577859,-0.03766902,-0.2850039,0,18.81576,0.3104119,-24.329,1,0.2830293,-0.05040401,-0.9577859,0,0.05026202,0.9980255,-0.03766902,0,-0.9577933,0.03747882,-0.2850038,0,-28.64316,1.550413,11.09931,1,1,1,0.09108295,-0.1175316,0.9888833,0.0003503645,-0.0009311676,-0.0260667,4.3,24
0,-2.067518,-2.881443,15.40446,-25,0.8640585,11.9973,-2.298613,-3.108184,16.38001,0.2742621,0.05306461,-0.9601898,0,-0.05038424,0.9978979,0.04075712,0,-0.9603342,-0.0372003,-0.2763592,0,18.5927,0.3859982,-24.4988,1,0.2742621,-0.05038424,-0.9603341,0,0.05306461,0.997898,-0.0372003,0,-0.9601898,0.04075712,-0.2763592,0,-28.64325,1.550092,11.09909,1,1,1,0.08749399,-0.1262516,0.9881322,0.0004275814,-0.0009180146,-0.02602563,4.32,25
0,-2.050982,-2.748427,15.37721,-25,0.8870248,11.98611,-2.276148,-2.962389,16.33027,0.2703001,0.05456923,-0.9612284,0,-0.05031773,0.9978287,0.04249755,0,-0.9614604,-0.03687974,-0.272459,0,18.4915,0.4258066,-24.57452,1,0.2703001,-0.05031773,-0.9614602,0,0.05456922,0.9978287,-0.03687974,0,-0.9612284,0.04249755,-0.2724589,0,-28.64322,1.549925,11.099,1,1,1,0.08518041,-0.119332,0.9891937,0.000459793,-0.0009184723,-0.02598512,4.34,26
0,-2.079779,-2.984373,15.4231,-24.91851,0.8563222,11.97581,-2.273737,-3.138659,16.25502,0.2633331,0.05749052,-0.9629904,0,-0.04959125,0.9977096,0.04600235,0,-0.9634295,-0.03564196,-0.265581,0,18.31251,0.4962924,-24.7065,1,0.2633332,-0.04959126,-0.9634296,0,0.05749052,0.9977096,-0.03564196,0,-0.9629905,0.04600235,-0.265581,0,-28.64294,1.549542,11.09892,1,1,1,0.08088982,-0.1225033,0.9891662,0.0005451813,-0.000913498,-0.02593807,4.36,27
0,-2.061209,-2.727996,15.43148,-25,0.8430423,12.00837,-2.309286,-3.102599,16.43093,0.2572221,0.0594513,-0.9645218,0,-0.04871189,0.9976346,0.04850164,0,-0.9651238,-0.03450799,-0.2595097,0,18.15469,0.5401379,-24.82143,1,0.2572221,-0.04871189,-0.9651238,0,0.0594513,0.9976345,-0.03450798,0,-0.9645218,0.04850165,-0.2595097,0,-28.64271,1.549369,11.09876,1,1,1,0.06790285,-0.1193917,0.9905224,0.0006499477,-0.000812172,-0.02611092,4.38,28
0,-2.096323,-2.857874,15.54495,-24.94337,0.8261454,11.98595,-2.302555,-3.192657,16.36731,0.2521118,0.06093651,-0.9657776,0,-0.04807268,0.9975718,0.05039343,0,-0.9665034,-0.03372273,-0.254429,0,18.0226,0.5743263,-24.91679,1,0.2521118,-0.04807267,-0.9665033,0,0.0609365,0.9975717,-0.03372273,0,-0.9657776,0.05039343,-0.254429,0,-28.64278,1.549105,11.09872,1,1,1,0.06504095,-0.12094,0.9905267,0.000704743,-0.0008265229,-0.02600476,4.4,29
