26,35
63,72
152,161
187,199
230,239
263,273
280,288
289,297
302,314
318,332
333,341
351,359
417,425
434,442
480,492
497,505
538,546
555,564
590,598
650,659
682,690
691,701
702,710
728,736
747,755
759,769
775,785
824,832
841,851
852,863
865,874
916,924
925,934
998,1008
1009,1017
1023,1033
1088,1096
1097,1116
1162,1175
1176,1185
1386,1394
1445,1454
1455,1472
1474,1482
1490,1507
1531,1542
1543,1554
1555,1565
1571,1579
1625,1633
1721,1730
1731,1739
1819,1833
1835,1851
1868,1876
2080,2088
2111,2124
2134,2147
2150,2162
2172,2180
2185,2193
2196,2208
2226,2236
2275,2283
2287,2299
2312,2321
2327,2335
2350,2359
2360,2370
2372,2382
2393,2402
2471,2479
2494,2503
2505,2514
2517,2525
2526,2535
2537,2546
2547,2557
2685,2693
2714,2723
2727,2735
2804,2813
2814,2825
2834,2842
2852,2860
2868,2878
3004,3013
3016,3026
3028,3045
3108,3117
3118,3127
3136,3145
3146,3155
3156,3166
3168,3178
3187,3198
3289,3298
3303,3312
3382,3390
3446,3457
3472,3480
3554,3565
3622,3632
3658,3667
3682,3694
3700,3709
